,Recommended Mapping Category,Relevancy Label,refSource,category,label,targetType,adword,mappingModality,version,targetLabel,score,version
219,,L,Places2,subway_station,subway_station/platform,inclusion,Automotive||Station Wagon,text+video,1,Automotive||Station Wagon,0.740292684,1
220,,L,Places2,train_station,train_station/platform,inclusion,Automotive||Station Wagon,text+video,1,Automotive||Station Wagon,0.793115174,1
4884,"Travel, Travel || Air Travel, Automotive,  Automotive ||  Auto Body Styles, Business & Finance || Hospitality Industry, Business & Finance || Logistics & Transportation Industry ",H,audio,,Air brake,inclusion,Travel||Air Travel,text+video,2,Travel||Air Travel,0.807509087,"1,2"
222,,H,openimage,OID,Car,inclusion,Automotive||Station Wagon,text+video,2,Automotive||Station Wagon,0.876962569,"1,2"
223,,N,imagenet,vehicle,beach wagon,inclusion,Automotive||Station Wagon,text+video,1,Automotive||Station Wagon,1,1
224,,H,imagenet,vehicle,grille,inclusion,Automotive||SUV,text+video,1,Automotive||SUV,0.378750074,1
225,,H,imagenet,vehicle,pickup,inclusion,Automotive||SUV,text+video,1,Automotive||SUV,0.379269146,1
226,"what is ""alp""",,imagenet,outdoor scene,alp,inclusion,Events and Attractions|Parks & Nature,text+video,1,Events and Attractions|Parks & Nature,0.480119877,1
227,,H,imagenet,vehicle,convertible,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.772073359,"1,2"
228,"Automotive, Automotive || Auto Body Styles, Automotive || Luxury Car",L,imagenet,vehicle,sports car,inclusion,Automotive||SUV,text+video,1,Automotive||SUV,0.401737557,1
229,Automotive || Jeep ,H,imagenet,vehicle,jeep,inclusion,Automotive||SUV,text+video,1,Automotive||SUV,0.406186747,1
230,,H,imagenet,vehicle,minivan,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.834483016,"1,2"
231,,N,imagenet,vehicle,beach wagon,inclusion,Automotive||SUV,text+video,1,Automotive||SUV,0.418347867,1
232,,H,openimage,OID,Wheel,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.718045214,"1,2"
233,,H,coco,COCO,Truck,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.794300161,"1,2"
234,Automotive || Auto Parts,H,Places2,,auto_showroom,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.81050129,"1,2"
235,,H,openimage,OID,Car,inclusion,Automotive||SUV,text+video,2,Automotive||SUV,0.886370031,"1,2"
236,,H,openimage,OID,Wheel,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.380858028,1
237,,H,openimage,OID,Vehicle,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.381409952,1
238,,L,coco,COCO,Train,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.382195381,1
239,,H,imagenet,vehicle,police van,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.385496306,1
240,,H,openimage,OID,Land vehicle,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.396163284,1
241,,H,imagenet,vehicle,moving van,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.857735178,"1,2"
242,Automotive || Jeep ,L,imagenet,vehicle,jeep,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.417868727,1
243,,H,imagenet,vehicle,recreational vehicle,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.451727095,1
244,,H,imagenet,vehicle,minivan,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.712181829,"1,2"
245,Automotive || Auto Parts,H,Places2,,auto_showroom,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.682237944,"1,2"
246,,L,coco,COCO,Bus,inclusion,Automotive||Van,text+video,1,Automotive||Van,0.598687272,1
247,,H,imagenet,vehicle,minibus,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.763939103,"1,2"
248,,H,coco,COCO,Car,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.718476685,"1,2"
249,,H,openimage,OID,Van,inclusion,Automotive||Van,text+video,2,Automotive||Van,1.007331008,"1,2"
250,,L,coco,COCO,Truck,inclusion,Automotive||Van,text+video,2,Automotive||Van,0.774171912,"1,2"
251,,H,imagenet,vehicle,minibus,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.383548696,1
252,,N,imagenet,instrument,cornet,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.384080017,1
253,,N,coco,COCO,Mouse,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.384199564,1
254,,N,openimage,OID,Window blind,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.384319112,1
255,,H,coco,COCO,Bus,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.384691037,1
256,,H,openimage,OID,Van,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.384890282,1
257,,N,coco,COCO,Suitcase,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.385023112,1
258,,L,coco,COCO,Boat,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.385116094,1
259,,N,imagenet,clothing,fur coat,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.385673981,1
260,,N,imagenet,sports equipment,ski,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.385673981,1
261,,N,openimage,OID,Poster,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.386431114,1
262,,L,coco,COCO,Computer keyboard,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.387148398,1
263,,N,coco,COCO,Dog,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.387666436,1
264,,N,imagenet,vehicle,beach wagon,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.388330588,1
265,,H,imagenet,tool,screwdriver,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.38886191,1
266,,L,openimage,OID,Cart,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.389685458,1
267,,N,imagenet,clothing,ski mask,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.389791722,1
268,,N,imagenet,accessory,sleeping bag,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.390190213,1
269,,H,imagenet,vehicle,limousine,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.391917008,1
270,"Travel, Travel || Air Travel, Automotive,  Automotive ||  Auto Body Styles, Business & Finance || Hospitality Industry, Business & Finance || Logistics & Transportation Industry, Business & Finance || Aviation Industry, ",L,coco,COCO,Airplane,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.394321237,1
271,Telecommunications,L,coco,COCO,Cell phone,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.395636257,1
272,,H,coco,COCO,Motorbike,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.39835928,1
273,Automotive || Jeep ,H,imagenet,vehicle,jeep,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.402941927,1
274,,H,imagenet,vehicle,Model T,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.776874326,"1,2"
275,,N,imagenet,paper,menu,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.408255141,1
276,,N,coco,COCO,Refrigerator,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.408401254,1
277,,H,openimage,OID,Wheel,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.710942306,"1,2"
278,Sports,L,Places2,,raceway,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.438707265,1
279,"what is ""alp""",,imagenet,outdoor scene,alp,inclusion,Travel,text+video,1,Travel,0.4401705,1
280,,L,coco,COCO,Truck,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.710903638,"1,2"
281,Agriculture,H,imagenet,vehicle,tractor,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.794563381,1
282,,H,Places2,,car_interior,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.79200755,"1,2"
283,,H,imagenet,vehicle,convertible,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.725811449,"1,2"
195,,H,audio,,"Air horn, truck horn",inclusion,Automotive||Pickup Trucks,text+video,2,Automotive||Pickup Trucks,0.774910921,"1,2"
285,,H,imagenet,vehicle,police van,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.827529222,1
286,,H,imagenet,vehicle,passenger car,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.832594937,1
287,,H,imagenet,vehicle,garbage truck,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.833741886,1
288,,H,imagenet,vehicle,pickup,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.833792506,1
289,,H,imagenet,vehicle,minivan,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.835248464,1
290,Automotive || Auto Parts,H,Places2,,auto_showroom,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.852336346,"1,2"
291,"Automotive, Automotive || Auto Body Styles, Automotive || Luxury Car",L,imagenet,vehicle,sports car,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.846247517,1
292,"Automotive, Automotive || Auto Parts",H,imagenet,technology,car wheel,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.78003253,"1,2"
293,,H,imagenet,vehicle,tow truck,inclusion,Automotive|Auto Body Styles,text+video,1,Automotive|Auto Body Styles,0.874065386,1
294,,H,coco,COCO,Car,inclusion,Automotive|Auto Body Styles,text+video,2,Automotive|Auto Body Styles,0.873342138,"1,2"
295,Telecommunications,L,coco,COCO,Cell phone,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.41766739,1
296,,H,openimage,OID,Land vehicle,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.740802472,"1,2"
297,,H,imagenet,technology,oil filter,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.420759079,1
298,,N,imagenet,tool,magnetic compass,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.421681971,1
299,,N,coco,COCO,Laptop,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.422743297,1
300,,N,imagenet,outdoor scene,street sign,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.423527756,1
301,Sports,L,imagenet,vehicle,racer,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.424912095,1
302,,H,openimage,OID,Tire,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.712876798,"1,2"
303,,N,openimage,OID,Billboard,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.427080892,1
304,,N,coco,COCO,Bottle,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.429895713,1
305,,N,coco,COCO,Book,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.430034147,1
306,,N,coco,COCO,Mouse,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.430957039,1
307,,N,openimage,OID,Camera,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.431280052,1
308,,H,openimage,OID,Convenience store,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.434510175,1
309,,N,coco,COCO,Television,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.434648609,1
310,,L,coco,COCO,Train,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.442216326,1
311,"Travel, Travel || Air Travel, Automotive,  Automotive ||  Auto Body Styles, Business & Finance || Hospitality Industry, Business & Finance || Logistics & Transportation Industry, Business & Finance || Aviation Industry, ",L,coco,COCO,Airplane,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.44235476,1
312,,N,imagenet,container,shopping cart,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.443831388,1
313,Automotive || Auto Parts,H,Places2,,auto_showroom,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.848660973,"1,2"
314,,N,imagenet,building,shoe shop,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.451214526,1
315,,N,openimage,OID,Toy,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.498558904,1
316,,H,imagenet,technology,reel,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.502896498,1
317,,H,imagenet,technology,disk brake,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.504742282,1
318,,H,openimage,OID,Wheel,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.752792583,"1,2"
319,,H,imagenet,tool,screw,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.5508869,1
320,"what is ""alp""",,imagenet,outdoor scene,alp,inclusion,Travel||Asia Travel,text+video,1,Travel||Asia Travel,0.500965594,1
321,,N,coco,COCO,Clock,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.596431637,1
322,,N,Places2,,physics_laboratory,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.625916381,1
323,,N,openimage,OID,Building,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.676123391,1
7762,,H,audio,,"Air horn, truck horn",inclusion,Automotive|Auto Body Styles|Commercial Trucks,text+video,2,Automotive||Commercial Trucks,0.735138251,2
325,,H,imagenet,vehicle,Model T,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.748335017,"1,2"
7763,,L,audio,,"Air horn, truck horn",inclusion,Automotive|Auto Body Styles|Station Wagon,text+video,2,Automotive||Station Wagon,0.7112231,2
7765,,H,audio,,"Air horn, truck horn",inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.736835615,2
328,"Automotive, Automotive || Auto Body Styles",L,imagenet,vehicle,half track,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.74730591,"1,2"
329,,H,openimage,414,Auto part,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.88822065,"1,2"
7764,,H,audio,,"Air horn, truck horn",inclusion,Automotive|Auto Type|Green Vehicles,text+video,2,Automotive||Green Vehicles,0.734700746,2
7819,,H,audio,,Aircraft,inclusion,Business and Finance|Industries|Aviation Industry,text+video,2,Business and Finance||Aviation Industry,0.759534276,2
4891,"Automotive,  Automotive ||  Auto Body Styles, Business & Finance || Hospitality Industry, Business & Finance || Logistics & Transportation Industry ",H,audio,,Aircraft,inclusion,Travel||Air Travel,text+video,1,Travel||Air Travel,0.746053269,1
333,Automotive || Auto Parts,H,Places2,,auto_factory,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.869760628,"1,2"
691,,H,audio,,Aircraft engine,inclusion,Business and Finance||Aviation Industry,text+video,2,Business and Finance||Aviation Industry,0.741681786,"1,2"
335,,L,imagenet,technology,car mirror,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.777590018,"1,2"
336,,H,Places2,,car_interior,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.783069081,"1,2"
337,,L,coco,COCO,Motorbike,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.817648932,1
338,,H,imagenet,vehicle,fire engine,inclusion,Automotive|Auto Parts,text+video,1,Automotive|Auto Parts,0.819277266,1
339,"Automotive, Automotive || Auto Parts",H,imagenet,technology,car wheel,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.805650012,"1,2"
340,,H,openimage,OID,Car,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.845289981,"1,2"
341,,L,coco,COCO,Chair,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.382855889,1
342,Sports,L,imagenet,vehicle,racer,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.385004896,1
343,,N,coco,COCO,Surfboard,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.385043044,1
344,,L,imagenet,technology,car mirror,inclusion,Automotive|Auto Rentals,text+video,2,Automotive|Auto Rentals,0.728109835,"1,2"
345,,N,coco,COCO,Suitcase,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.385335512,1
346,,L,Places2,,parking_lot,inclusion,Automotive|Auto Rentals,text+video,2,Automotive|Auto Rentals,0.730863457,"1,2"
347,,N,coco,COCO,Television,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.391540926,1
348,,H,Places2,,car_interior,inclusion,Automotive|Auto Rentals,text+video,2,Automotive|Auto Rentals,0.757501329,"1,2"
349,,N,coco,COCO,Clock,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.394224005,1
350,Automotive || Auto Parts,L,imagenet,technology,seat belt,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.396957948,1
351,,H,openimage,OID,Wheel,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.397186836,1
352,,N,imagenet,vehicle,beach wagon,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.402552994,1
353,,H,imagenet,vehicle,convertible,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.405859157,1
354,,N,openimage,OID,Poster,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.406482242,1
355,Telecommunications,L,openimage,OID,Cell phone,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.407690263,1
356,Travel,H,imagenet,vehicle,cab,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.40840236,1
357,,L,coco,COCO,Motorbike,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.420902201,1
358,,L,coco,COCO,Truck,inclusion,Automotive|Auto Rentals,text+video,2,Automotive|Auto Rentals,0.734888116,"1,2"
359,"what is ""alp""",,imagenet,outdoor scene,alp,inclusion,Travel||North America Travel,text+video,1,Travel||North America Travel,0.654153005,1
360,,N,openimage,96,Traffic sign,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.521610647,1
361,,L,coco,14,Parking meter,inclusion,Automotive|Auto Rentals,text+video,1,Automotive|Auto Rentals,0.557378139,1
